City,Cuisine,Name,Star,Comments,PCC,Taste,Envir,Service
东莞,烧烤,拉丁餐厅(地王广场店),中等,1,96.5-208,7.4,7.6,7.7
东莞,烧烤,汉拿山(东莞星河城店)分店,中等,1,44.5-96.5,7.8,8.1,7.7
东莞,烧烤,汉拿山(东莞东城万达店)分店,中等,1,44.5-96.5,8.1,8.5,8.2
东莞,烧烤,卡吧自助烧烤(东城店)分店,中等,1,44.5-96.5,7.7,7.7,7.8
东莞,烧烤,大盆果木炭烧鸡(万江店),中等,1,44.5以下,7.8,7.6,7.9
东莞,烧烤,横城韩牛自助烤肉(华南MALL店),中等,1,44.5-96.5,7.8,7.9,7.6
东莞,烧烤,食悦围城·龙虾馆,中等,2,44.5-96.5,8.3,8.8,8.1
东莞,烧烤,桃太郎炭火烧肉(东城店),中等,1,96.5-208,8.5,8.3,8.3
东莞,烧烤,大阪烧肉双子,高等,1,208以上,8.2,8.2,8.7
东莞,烧烤,桃太郎炭火烧肉(常平店),中等,1,96.5-208,8.2,7.9,7.4
东莞,烧烤,鸟剑居酒屋(东城店)分店,中等,1,96.5-208,8.3,8.6,7.8
东莞,烧烤,田社家日本料理,中等,1,208以上,7.7,7.8,7.9
东莞,烧烤,小猪小牛(东城万达广场店),中等,1,44.5-96.5,7.8,8.2,8.4
东莞,烧烤,烤园,中等,1,44.5-96.5,8,7.2,7.7
东莞,烧烤,松林阁炭火烤肉,中等,1,44.5-96.5,7.9,7.6,7.7
佛山,小龙虾,北京簋街小龙虾(大沥鸿得利店),中等,1,44.5-96.5,8.3,8.2,8.5
佛山,小龙虾,大嘴龙虾(金沙洲店),中等,1,96.5-208,7.9,7.5,7.8
佛山,粤菜,稻香酒家(佛山分店),中等,2,44.5-96.5,7.8,8.9,8.6
佛山,粤菜,禾盛农庄(总店),高等,2,44.5-96.5,8.5,7.8,8
佛山,粤菜,肥妹饭堂,中等,2,44.5-96.5,8.7,7.4,8
佛山,粤菜,我家私厨,中等,1,44.5-96.5,8.6,7.8,8
佛山,粤菜,點都德(千灯楼店),中等,1,44.5-96.5,8.2,8.2,7.5
佛山,粤菜,热点·北京烤鸭小笼包专门店(保...,中等,2,44.5-96.5,8.3,8.6,8.7
佛山,粤菜,UPPER粥工场(万科店),高等,1,44.5-96.5,8.3,9,8.6
佛山,粤菜,农汤老店,中等,1,44.5-96.5,8.6,7.2,7.1
佛山,粤菜,腩颂焖烧牛腩(万达广场店),高等,1,44.5-96.5,8.6,8.4,8.4
佛山,粤菜,安哥轻奢餐,中等,1,44.5-96.5,7.9,8.8,8.3
佛山,粤菜,后街唐厨(岭南天地店),中等,2,44.5-96.5,7.9,8.9,8
佛山,粤菜,顺风顺水(老店),中等,1,44.5-96.5,8.4,7.4,7.6
佛山,粤菜,小山正梨屋简意私厨,中等,1,96.5-208,8.3,8.5,8.7
佛山,粤菜,汤臣(恒福国际店)分店,中等,2,44.5-96.5,8.5,8.6,7.9
佛山,粤菜,正斗嘢,中等,1,44.5-96.5,8.4,8.1,7.6
佛山,粤菜,年年好景,中等,1,44.5-96.5,7.9,7.4,7.3
佛山,粤菜,鱼意吉祥,高等,1,44.5-96.5,8.8,7.6,7.7
佛山,粤菜,麦家庄私房菜,中等,1,44.5-96.5,8.2,8.2,8.1
佛山,粤菜,国记鱼生店,中等,1,44.5以下,8.5,7.6,8.1
佛山,粤菜,聚福点大茶楼,中等,1,44.5-96.5,8.4,8,8
佛山,粤菜,顺峰山庄(大良店),中等,1,96.5-208,8.2,8.6,7.5
佛山,粤菜,烧作牛肉海鲜炭舍(中海环宇城店)分店,中等,1,96.5-208,7.8,8.3,7.9
佛山,粤菜,粥源地(永润广场店),中等,1,44.5-96.5,8.2,8.2,8.4
佛山,粤菜,春夏秋冬和食酒场,中等,1,44.5-96.5,8,9,8.7
佛山,粤菜,三养堂素都(南海广场店),中等,1,44.5-96.5,8.2,8.7,8.2
佛山,粤菜,美鸽天下(德华路总店),中等,1,44.5-96.5,8.1,8,7.6
佛山,粤菜,品圣(南海万科广场店),中等,1,44.5以下,7.9,8,7.9
佛山,粤菜,天海酒家,中等,1,44.5以下,8,6.6,7.4
佛山,粤菜,凤翔龙厨雷公饭堂,中等,1,44.5-96.5,7.9,7,7.5
佛山,粤菜,有记餐厅(金鱼街店),中等,1,44.5以下,7.9,6.9,7.1
佛山,粤菜,西岸一品烧,中等,1,44.5-96.5,8.1,7.6,7.7
佛山,粤菜,海逸海鲜酒家(佛山店),中等,2,96.5-208,7.9,8.1,7.3
佛山,粤菜,聚豪美食(桂城店)分店,中等,1,44.5-96.5,8.2,8.1,8.2
佛山,粤菜,潮仁食府,中等,1,44.5-96.5,7.9,7.8,7.9
佛山,粤菜,恒安瑞士大酒店御明轩食府,中等,1,96.5-208,7.9,8.3,7.8
佛山,粤菜,如轩砂锅粥(粤荣店)分店,中等,2,44.5-96.5,8.3,8.3,7.6
佛山,粤菜,东豪园林海鲜酒家,中等,1,44.5-96.5,7.7,8.3,7.5
佛山,粤菜,德和居,中等,1,44.5-96.5,7.7,7.7,7.9
佛山,粤菜,聚豪美食(平地店)分店,中等,1,44.5-96.5,7.9,7.7,7.2
佛山,粤菜,新记玫瑰酒楼,中等,1,44.5-96.5,7.6,7.7,7.7
佛山,粤菜,如轩砂锅粥(保利店)分店,中等,2,44.5-96.5,8.6,8.5,8.2
佛山,粤菜,农家小院(深涌店),中等,1,44.5-96.5,8.1,7,7.3
佛山,粤菜,顺风顺水,中等,1,44.5-96.5,8.2,8.2,7.5
佛山,粤菜,毋米粥(锦龙路总店),中等,1,96.5-208,8.1,8.2,7
佛山,粤菜,大门公饭店,中等,1,44.5-96.5,8.4,8.1,7.9
佛山,粤菜,天然居,中等,1,44.5-96.5,7.8,8.8,7.7
佛山,粤菜,凯盈阁私房菜,中等,1,96.5-208,8.3,7.7,7.8
佛山,粤菜,立春音乐餐吧,中等,1,44.5-96.5,7.8,9,8.1
佛山,粤菜,渔醉鲜风尚体验餐馆,中等,1,44.5-96.5,8.1,8.3,8.3
佛山,粤菜,凤厨顺德水乡风味馆,中等,1,44.5-96.5,8.3,7.1,6.9
佛山,粤菜,百丈园(大良店),中等,1,44.5-96.5,8.4,8,7.9
佛山,粤菜,顺德美的万豪酒店餐厅,高等,1,96.5-208,8.1,9,8.9
佛山,粤菜,平靓正,中等,1,44.5-96.5,8.6,6.8,6.9
佛山,粤菜,稻里美厨,中等,1,44.5-96.5,8.3,8.2,8
佛山,粤菜,君临餐厅,高等,1,44.5以下,8.3,7.4,7.8
佛山,粤菜,竹觉,中等,1,44.5-96.5,7.8,7.6,7.8
佛山,粤菜,古桥客家食府(张槎店),中等,1,44.5-96.5,8.2,8.7,8.1
佛山,粤菜,禾盛休闲农场(逢简水乡店),中等,1,44.5-96.5,7.9,8.3,7.9
佛山,粤菜,如轩砂锅粥(名都店)分店,中等,1,44.5-96.5,7.8,7.9,7.5
佛山,粤菜,彩福酒家(星海岸店),中等,1,44.5-96.5,8,7.7,7.5
佛山,粤菜,金榜题茗,中等,1,44.5-96.5,8.2,7.9,7.9
佛山,粤菜,味国厨房(悦万城广场店)分店,中等,1,44.5-96.5,8.2,8.7,7.6
佛山,粤菜,董李味觉粤创意料理(文华荟广场...,中等,1,44.5-96.5,7.9,7.6,8.3
佛山,粤菜,金叁阁海鲜酒家,中等,1,96.5-208,8.2,7.8,7.8
佛山,粤菜,如轩砂锅粥(绿景店)分店,中等,2,44.5-96.5,8.4,8.6,7.7
佛山,粤菜,东城酒家,中等,1,44.5-96.5,8.5,7.8,7.6
佛山,粤菜,海叔卜卜贝,中等,1,44.5以下,7.9,7.4,8.4
佛山,粤菜,聚豪美食(河西园林店)分店,中等,1,44.5-96.5,8,8.4,7.7
佛山,粤菜,吉源海鲜舫,中等,1,44.5-96.5,8,7.6,7.6
佛山,粤菜,水锅锅海鲜蒸汽料理(岭南天地店),中等,1,96.5-208,7.9,8.2,7.8
佛山,粤菜,演厨汇,中等,2,44.5-96.5,8.1,8.2,7.6
佛山,粤菜,年年顺景酒楼(桂城分店)分店,中等,1,44.5-96.5,8.1,8.1,7.4
佛山,粤菜,三养堂素都(南海广场店)广告,中等,1,44.5-96.5,8.2,8.7,8.2
佛山,粤菜,美鸽天下(魁奇店)广告,高等,2,44.5-96.5,9,8.4,8.2
佛山,粤菜,黄祥华养生堂,高等,1,44.5-96.5,8.7,8.9,8.7
佛山,粤菜,陶醉馆·文化餐饮(南风古灶店),高等,1,96.5-208,8.6,9.2,8.9
佛山,粤菜,杨家将麻辣海鲜(丽日广场店),高等,1,44.5-96.5,9,9,9
佛山,粤菜,老佛椰素荟,高等,2,44.5-96.5,8.2,9.1,9
佛山,粤菜,烧作牛肉海鲜炭舍(恒福国际店)分店,中等,1,96.5-208,8.5,8.7,8.7
佛山,粤菜,尚竹阁,高等,1,44.5-96.5,8.8,7.7,7.7
佛山,粤菜,稻香酒家(佛山分店),中等,2,44.5-96.5,7.8,8.9,8.6
佛山,粤菜,點都德(千灯楼店),中等,1,44.5-96.5,8.2,8.2,7.5
佛山,粤菜,热点·北京烤鸭小笼包专门店(保...,中等,2,44.5-96.5,8.3,8.6,8.7
佛山,粤菜,UPPER粥工场(万科店),高等,1,44.5-96.5,8.3,9,8.6
佛山,粤菜,农汤老店,中等,1,44.5-96.5,8.6,7.2,7.1
佛山,粤菜,独家试菜私房菜,中等,1,44.5以下,7.5,7.6,7.7
佛山,粤菜,御海湾大酒楼,中等,1,44.5-96.5,7.9,7.5,7.5
佛山,粤菜,泉悅农园 养生农家菜农庄,中等,1,44.5-96.5,7.9,7.5,7.5
佛山,粤菜,玫瑰香园餐厅,中等,1,44.5-96.5,7.6,8.5,8
佛山,粤菜,沙口生态园,中等,1,44.5-96.5,8,7.9,7.4
佛山,粤菜,诚隆酒楼(诚隆总店)分店,中等,1,44.5-96.5,7.8,7.7,7.6
佛山,粤菜,如轩砂锅粥(鸿大广场店),中等,1,44.5-96.5,8.3,8.4,8.1
佛山,粤菜,得心斋(文华北路店)分店,中等,1,44.5以下,7.9,6.9,7.4
佛山,粤菜,诚制茶楼,中等,1,44.5以下,7.9,7.6,7.6
佛山,粤菜,唐宫御膳,中等,1,44.5-96.5,7.7,7.8,7.7
佛山,粤菜,仙庙烧鸡(西樵店),中等,1,44.5以下,7.9,7.2,7.2
佛山,粤菜,丰谷酒家(鹏瑞利季华广场店),中等,1,44.5-96.5,7.7,8.3,7.6
佛山,粤菜,鸡鸣谷,中等,1,44.5-96.5,7.6,7.7,7.7
佛山,粤菜,百丈园(容桂店),中等,1,44.5-96.5,7.6,7.8,7.6
佛山,粤菜,餸朝蒸神(文华里店),中等,1,44.5-96.5,7.8,7.9,7.5
佛山,粤菜,满福城酒家(嘉州广场店),中等,1,44.5-96.5,8.1,7.8,7.7
佛山,粤菜,伦常人家酒楼,中等,1,44.5-96.5,8,7.9,7.4
佛山,粤菜,德云楼,中等,1,44.5-96.5,7.8,7.6,7.7
佛山,粤菜,味力东翼概念餐厅(大良店),中等,1,44.5-96.5,7.6,7.7,7.3
佛山,粤菜,顺德猪腰世家(容桂店),中等,1,44.5-96.5,7.7,7.6,7.5
佛山,粤菜,竹馨源特色竹筒菜,中等,1,44.5-96.5,7.7,7.2,7.6
佛山,粤菜,猪腰一家,中等,1,44.5-96.5,7.9,7.2,7.5
佛山,粤菜,如轩砂锅粥(文华里店),中等,2,44.5-96.5,8.2,8.6,8.2
佛山,粤菜,佛山皇冠假日酒店,中等,1,96.5-208,7.8,7.6,7.6
佛山,粤菜,虾炳饭店,中等,1,44.5-96.5,8.1,6.7,7.2
佛山,粤菜,海宝湾海鲜美食城,中等,2,44.5-96.5,7.8,7.4,7.3
佛山,粤菜,中山焯明脆肉鲩世家(金沙洲店),中等,1,44.5-96.5,8.1,7.6,7.3
佛山,粤菜,保利洲际酒店御公馆中餐厅,中等,1,96.5-208,7.7,7.9,7.6
佛山,粤菜,鸿达渔港,中等,1,44.5-96.5,7.9,7,7
佛山,粤菜,新世纪大酒店(餐饮部),中等,1,44.5-96.5,7.7,8.1,7.6
佛山,粤菜,旋宫酒店金海轩中餐厅,中等,1,44.5-96.5,8,7.5,7.5
佛山,粤菜,佛山顺德华美达酒店荷莚中餐厅,中等,1,44.5-96.5,7.8,7.8,7.9
佛山,粤菜,水乡渔戈,中等,1,44.5-96.5,7.8,7.6,7.8
佛山,粤菜,唐品酒楼,中等,1,44.5-96.5,7.7,8.3,7.8
佛山,粤菜,如轩砂锅粥(黄岐店)分店,中等,1,44.5-96.5,8.4,8.3,8.1
佛山,粤菜,大地醉鹅,中等,1,44.5-96.5,8.1,6.6,7.1
佛山,粤菜,伯乐居茶艺馆(丹桂路店)分店,中等,1,44.5-96.5,7.9,7.8,7.8
佛山,粤菜,明苑迎宾馆中餐厅,中等,1,44.5以下,7.7,7.6,7.4
佛山,粤菜,海云轩酒店餐饮部,中等,1,44.5-96.5,7.6,7.5,7.4
佛山,粤菜,自留地,中等,1,44.5-96.5,7.5,7.5,7.2
佛山,粤菜,养生别苑,中等,1,44.5以下,7.8,7.4,7.2
佛山,茶餐厅,泽顺茶餐厅广告,中等,1,44.5以下,8,7.9,7.5
佛山,茶餐厅,焌杰冰室,高等,1,44.5以下,8.1,8.9,9
佛山,茶餐厅,大头力茶餐厅,高等,1,44.5-96.5,8.6,8.7,8.5
佛山,茶餐厅,潮庭港式茶餐厅(九鼎国际店)分店,中等,2,44.5-96.5,8.2,8.6,8.1
佛山,茶餐厅,潮庭港式茶餐厅(铂顿店)分店,高等,2,44.5-96.5,8.5,8.5,8.2
佛山,茶餐厅,潮庭港式茶餐厅(印象城店)分店,高等,2,44.5以下,8.5,8.3,8.2
佛山,茶餐厅,潮庭港式茶餐厅(桂城店)分店,中等,2,44.5-96.5,8.2,8.4,8
佛山,茶餐厅,潮庭港式茶餐厅(创意产业园店)分店,高等,2,44.5以下,8.7,8.8,8.7
佛山,茶餐厅,澳门街冰室,中等,1,44.5以下,7.8,8.3,7.8
佛山,茶餐厅,年年好(黄岐店)分店,中等,1,44.5以下,8.3,8.3,7.8
佛山,茶餐厅,广少茶餐厅(金融城店),中等,1,44.5-96.5,7.8,8.5,7.6
佛山,茶餐厅,潮庭港式茶餐厅(大良店),中等,2,44.5-96.5,7.7,8.1,7.7
佛山,茶餐厅,潮庭港式茶餐厅(吉利购物广场店),中等,1,44.5-96.5,8.1,8.2,8.2
佛山,茶餐厅,潮庭港式茶餐厅(同济广场店)分店,中等,2,44.5以下,8,8.2,8.1
佛山,茶餐厅,潮庭港式茶餐厅(西樵店),中等,1,44.5-96.5,7.9,8.3,8.1
佛山,茶餐厅,泽顺茶餐厅,中等,1,44.5以下,8,7.9,7.5
佛山,川菜,四川香天下火锅(西樵樵岭国际店)广告,中等,1,44.5-96.5,7.7,8.5,8.2
佛山,川菜,大鄂江湖菜,高等,1,96.5-208,9,9.2,9.2
佛山,川菜,高流川新派川菜,高等,1,44.5-96.5,8.7,8.4,8.6
佛山,川菜,炉鱼(南海广场店),高等,1,44.5-96.5,8.8,9,9
佛山,川菜,太二酸菜鱼(金沙洲万达店),中等,1,44.5-96.5,8.1,8.1,8.4
佛山,川菜,榕意(鹏瑞利广场店),高等,2,44.5-96.5,8.5,9.1,9.1
佛山,川菜,杨家将麻辣海鲜(丽日广场店),高等,1,44.5-96.5,9,9,9
佛山,川菜,醉英雄四川料理(佛山店),中等,2,44.5-96.5,8.3,8.6,8.2
佛山,川菜,探鱼(岭南新天地店)分店,高等,2,44.5-96.5,8.7,9,8.2
佛山,川菜,龙川凤新派川式料理,中等,1,44.5-96.5,8.3,8.9,8.5
佛山,川菜,撒椒(NOVA店),中等,2,44.5-96.5,7.6,8.7,8.2
佛山,川菜,锦江悦(保利水城店)分店,中等,3,44.5-96.5,8.2,8.6,8
佛山,川菜,锦江悦(铂顿城店)分店,中等,2,44.5-96.5,8.3,8.9,8.4
佛山,川菜,香锅里辣(文华里店),中等,1,44.5-96.5,7.7,8.1,8
佛山,川菜,探炉烤鱼(嘉洲广场店),中等,1,44.5-96.5,7.8,8.2,8
佛山,川菜,花椒川味厨房,中等,1,44.5-96.5,7.9,8.2,7.7
佛山,川菜,鱼道音乐烤鱼餐吧(英皇店),中等,1,44.5-96.5,7.7,8.4,8
佛山,川菜,川炭(顺德永旺店),中等,1,44.5-96.5,7.9,8,7.8
佛山,川菜,武派成都名菜(乐从天佑城总舵)分店,中等,1,44.5-96.5,7.9,7.9,7.9
佛山,川菜,演绎湘村馆(南海万科广场店),中等,1,44.5-96.5,8.1,8.3,8.2
佛山,川菜,黄记煌三汁焖锅(印象城店)分店,中等,1,44.5-96.5,7.6,7.9,7.9
佛山,川菜,易川香辣馆,中等,1,44.5以下,7.7,7.7,7.7
佛山,川菜,味行动麻辣香锅(永润广场店),中等,1,44.5以下,7.7,7.6,7.7
佛山,川菜,武派成都名菜(乐从新天地分舵)分店,中等,1,44.5-96.5,7.7,7.9,8
佛山,川菜,味仙居私厨川菜(文华里店),中等,1,44.5-96.5,7.8,8.1,7.8
佛山,川菜,吻鱼烤鱼佛山店,中等,1,44.5-96.5,7.9,8.5,8.1
佛山,川菜,品鱼(东方广场新天地店),高等,1,44.5-96.5,8.8,8.8,8.8
佛山,川菜,探鱼(吉之岛店),高等,1,44.5-96.5,8.4,8.6,8
佛山,川菜,探蟹肉蟹煲(保利水城店)分店,中等,1,44.5-96.5,7.6,8.5,8.7
佛山,川菜,探炉-炭火烤鱼(铂顿城店),中等,2,44.5-96.5,8.4,8.8,8.3
佛山,川菜,真烤炭烤鱼主题餐厅(凯德广场店)分店,高等,2,44.5-96.5,8.7,9,9
佛山,川菜,锦江悦(凯德广场店)分店,中等,2,44.5-96.5,8.1,8.8,8.3
佛山,川菜,艾里号·精致川菜(恒福国际店),中等,1,44.5-96.5,7.6,8.2,7.8
佛山,川菜,探蟹肉蟹煲(嘉洲广场店)分店,中等,2,44.5以下,7.9,8.5,8.7
佛山,川菜,卧龍川菜館,中等,1,44.5-96.5,7.8,8.5,8.4
佛山,川菜,锦江悦(印象城店)分店,中等,2,44.5-96.5,8.2,8.9,8.3
佛山,川菜,川炭(祖庙兴华店),高等,1,44.5-96.5,8.6,8.7,8.1
佛山,川菜,川名堂(永润广场店),中等,1,44.5-96.5,8.1,8.1,8
佛山,川菜,夏至新派川菜,中等,1,96.5-208,7.6,8.2,7.5
佛山,川菜,探鱼(万达广场店),中等,2,44.5-96.5,7.7,8.1,7.6
佛山,川菜,椒俏.老坛酸菜鱼(东方广场店),中等,1,44.5-96.5,8.2,8.1,7.6
佛山,川菜,探炉烤鱼(文华里店),高等,1,44.5-96.5,8.8,9.1,9
佛山,川菜,炭鱻烤鱼(嘉洲广场店),中等,1,44.5-96.5,8.3,8.3,8.4
佛山,川菜,探鱼(佛山三水广场店),中等,2,44.5-96.5,8.4,8.6,8.1
佛山,私房菜,猪肉婆私房菜,中等,2,96.5-208,8.4,8.9,7.8
佛山,私房菜,龙桥私厨,高等,2,44.5-96.5,8.3,8.2,8.1
佛山,私房菜,够姜私厨,中等,1,44.5以下,8,6.6,7.2
佛山,私房菜,阿多私房菜,高等,1,96.5-208,8.7,8.3,7.9
佛山,私房菜,耘苑私房菜,中等,1,44.5-96.5,8.3,8.5,7.5
佛山,私房菜,黄鳝饭私房菜(蒸坊黄鳝饭私房菜),中等,1,44.5-96.5,8.9,7.3,7.4
佛山,私房菜,和膳居私房菜馆(石湾店)分店,高等,2,44.5-96.5,8.7,8.2,7.8
佛山,私房菜,平胜花场私房菜,中等,1,44.5-96.5,8,6.6,6.8
佛山,东北菜,砂师弟(佛山创意园店)分店,高等,2,44.5-96.5,8.7,8.8,8.8
佛山,东北菜,砂师弟(NOVA店)分店,中等,1,44.5-96.5,8.1,8.4,8.6
佛山,东北菜,吉利北饺子馆(黄岐总店),中等,1,44.5-96.5,7.9,7.9,7.6
佛山,东北菜,吉祥东北菜饺子馆,中等,1,44.5以下,7.5,7.5,7.5
佛山,西北菜,大师兄 肉夹馍陕西面馆(东方天地...,高等,1,44.5以下,8.7,9,9
佛山,西北菜,西贝莜面村(佛山岭南站店),中等,1,44.5-96.5,8.2,8.7,8.7
佛山,西北菜,新粤穆斯林.新疆风味主题餐厅(禅...分店,高等,1,44.5-96.5,8.6,8,7.8
佛山,西北菜,陇·牛一碗(保利水城店)分店,中等,1,44.5以下,7.9,8.2,7.8
佛山,西北菜,九毛九山西面馆(嘉洲广场店)分店,中等,1,44.5-96.5,8.3,8.5,8.2
佛山,西北菜,九毛九山西面馆(保利水城店)分店,中等,1,44.5以下,7.9,8.2,7.8
佛山,西北菜,羊之道(禅城店)分店,中等,1,44.5-96.5,8.1,7.9,7.6
佛山,西北菜,九毛九山西面馆(南海万科店),中等,1,44.5-96.5,7.9,8,7.8
佛山,湘菜,凤歌湘西小厨(中海环宇城店)广告,中等,1,44.5-96.5,7.9,8.6,8.3
佛山,湘菜,十里八香(禅城店),高等,1,44.5-96.5,9,9.1,9
佛山,湘菜,619声活馆·音乐中餐吧(万达店)分店,高等,1,44.5-96.5,8.1,9.1,8.4
佛山,湘菜,国味壹号(万达广场店),中等,2,44.5-96.5,8,8.4,8
佛山,湘菜,彭厨(南海店),中等,1,44.5-96.5,8,8.1,7.7
佛山,湘菜,国味壹号(新天地店),中等,1,44.5-96.5,7.9,8.1,8
佛山,湘菜,梁记粥铺,中等,1,44.5-96.5,7.6,8,7.8
佛山,湘菜,湘拉拉,中等,1,44.5-96.5,7.8,8.5,7.9
佛山,湘菜,淘小蛙铁锅牛蛙(万达店),中等,1,44.5-96.5,8.4,8.4,8.3
佛山,湘菜,619声活馆·音乐中餐吧(619音乐...分店,中等,1,44.5-96.5,8,8.6,7.8
佛山,湘菜,演绎湘村馆(南海万科广场店),中等,1,44.5-96.5,8.1,8.3,8.2
佛山,湘菜,湘太郎新时尚概念湘菜(东建店),中等,1,44.5-96.5,7.9,7.7,7.7
佛山,湘菜,爱湘里原味餐厅,中等,1,44.5-96.5,7.9,8.4,8.1
佛山,湘菜,相遇湘(盐步店)分店,中等,1,44.5-96.5,7.9,8.1,8.3
佛山,西北菜,陇·牛一碗(华远店)分店,中等,1,44.5以下,7.7,8.1,8
佛山,粥粉面,山顶沙河粉(嘉洲广场店)分店,中等,1,44.5-96.5,8,8.3,7.5
佛山,粥粉面,三个辣椒牛肉粉(创意园分店)分店,中等,1,44.5以下,7.9,8.3,8
佛山,粥粉面,九毛九山西面馆(南海新都会店)分店,中等,1,44.5以下,7.6,7.9,7.7
佛山,粥粉面,刘福记桂林米粉(丽日广场店),中等,1,44.5以下,8,8,8.3
佛山,粥粉面,濑子杂酱面(南海万科广场店),中等,1,44.5以下,7.9,7.6,7.6
佛山,粥粉面,小羊墩墩羊肉粉(高基街店),中等,1,44.5以下,7.8,7.5,7.7
佛山,粥粉面,晖记粥美食,中等,1,44.5-96.5,7.8,7.5,7.4
佛山,粥粉面,101粥(南海万科广场店),中等,1,44.5以下,8.4,8,8.2
佛山,粥粉面,毋米粥(禅城绿景店)分店,中等,2,44.5-96.5,7.8,7.9,7.2
佛山,粥粉面,山顶沙河粉(乐从店)分店,中等,1,44.5-96.5,8.4,8.7,8.3
佛山,粥粉面,羅得出手,中等,1,44.5以下,8.3,8.5,8.3
佛山,粥粉面,山顶沙河粉(陈村店)分店,中等,1,44.5-96.5,8.1,8.2,7.5
佛山,粥粉面,義碗面(凯德广场店)分店,中等,1,44.5以下,7.9,8.4,8.2
佛山,粥粉面,味口味面馆(嘉信广场店),中等,1,44.5以下,8,7.7,7.8
佛山,粥粉面,懒得煮台湾私房牛肉面,中等,1,44.5以下,7.6,7.6,7.6
佛山,粥粉面,大城小面(越秀悦汇天地店),中等,1,44.5以下,7.8,8.1,8.2
佛山,火锅,金麟鳍·创意手握寿司(越秀悦汇...分店,中等,1,44.5-96.5,7.9,8.1,7.5
佛山,火锅,松岛日本料理(九鼎国际店)分店,中等,1,44.5-96.5,8.3,8.7,8.3
佛山,火锅,汕头八合里海记牛肉(第二分店海...分店,中等,2,96.5-208,8.6,8.2,7.7
佛山,火锅,哗家牛肉四季火锅(创意产业园店),中等,1,96.5-208,8.1,8,7.3
佛山,火锅,汕头八合里海记牛肉(第六分店华...分店,中等,1,44.5-96.5,7.9,8,7.6
佛山,火锅,重庆德庄火锅(顺联广场店)分店,中等,1,96.5-208,8.2,8.3,8.2
佛山,火锅,金城大酒店金域轩自助火锅城,中等,1,44.5-96.5,7.7,8.3,8.1
佛山,火锅,那五小馆(保利水城店),中等,1,44.5以下,8,8.2,7.8
佛山,火锅,登龙阁(文华里店),中等,1,44.5-96.5,8.3,8,8.2
佛山,火锅,蒸和号蒸汽主题餐厅,中等,1,44.5-96.5,7.8,8,7.8
佛山,火锅,聚宝渔村(南海万科广场店),中等,1,44.5-96.5,7.9,7.9,7.7
佛山,火锅,老潮家汕头牛肉火锅,中等,1,44.5-96.5,7.9,8.1,8
佛山,火锅,二郎田鸡(东方店),中等,1,44.5-96.5,8.1,7.8,7.9
佛山,火锅,太一柠檬鱼(乐从天佑城店),中等,1,44.5-96.5,7.8,8.1,8
佛山,火锅,汕头八合里海记牛肉(第四分店童...分店,中等,1,44.5-96.5,8.4,8.3,7.9
佛山,火锅,重庆德庄火锅(文华里店)分店,中等,2,96.5-208,8.1,8.1,8
佛山,火锅,海银海记潮汕特色牛肉火锅,中等,1,44.5-96.5,7.6,7.7,7.5
佛山,火锅,尚捞港式回转小火锅(怡丰城店),中等,1,44.5-96.5,7.7,8,8
佛山,火锅,我家冬瓜盅,中等,1,44.5-96.5,8,7.7,7.7
佛山,火锅,鱼道音乐烤鱼餐吧(英皇店),中等,1,44.5-96.5,7.7,8.4,8
佛山,火锅,菌香园(大良店),中等,1,44.5-96.5,8,8.4,8
佛山,火锅,聚宝金粼(越秀悦汇天地店),中等,1,44.5-96.5,8.1,8.5,7.8
佛山,火锅,西蜀风火锅店,中等,1,44.5-96.5,8.2,8.3,8.3
佛山,火锅,园润四季椰子鸡餐厅(环洲三路店),中等,1,44.5-96.5,8.5,8.9,8.2
佛山,火锅,石神石锅主题餐厅,中等,1,44.5以下,7.7,8.1,7.8
佛山,火锅,春天里·概念养生火锅,中等,1,96.5-208,7.7,8.2,7.9
佛山,火锅,松岛日本料理(汾江路店)分店,中等,2,44.5-96.5,8.5,8.4,8.1
佛山,火锅,海叔卜卜贝,中等,1,44.5以下,7.9,7.4,8.4
佛山,火锅,水锅锅海鲜蒸汽料理(岭南天地店),中等,1,96.5-208,7.9,8.2,7.8
佛山,火锅,牛番天·汕头牛肉火锅(第一分店)分店,高等,1,44.5-96.5,8.5,8.2,8.2
佛山,火锅,浪藏龙重庆老火锅,中等,1,44.5-96.5,7.9,8.5,8.3
佛山,火锅,鱼鸽锅,中等,1,44.5-96.5,8.2,7.6,7.9
佛山,火锅,四川香天下火锅(西樵樵岭国际店),中等,1,44.5-96.5,7.7,8.5,8.2
佛山,火锅,菌香园(印象城店),中等,2,44.5-96.5,8,8.5,8.3
佛山,火锅,汕头八合里海记牛肉(嘉洲广场店)分店,中等,1,44.5-96.5,7.9,8.2,7.7
佛山,火锅,哗家牛肉四季火锅(创意产业园店)广告,中等,1,96.5-208,8.1,8,7.3
佛山,火锅,小龙坎老火锅(岭南天地店)广告,中等,1,96.5-208,8.4,9.1,8.8
佛山,火锅,蜀大侠火锅(万达店)广告,高等,1,96.5-208,8.4,8.7,8.5
佛山,火锅,海底捞火锅(创意园店),高等,1,96.5-208,8.7,9.1,9.2
佛山,火锅,美鸽天下(魁奇店),高等,2,44.5-96.5,9,8.4,8.2
佛山,火锅,大龙燚火锅(中海环宇城店)分店,高等,2,96.5-208,8.7,8.9,8.6
